order_id,customer_id,order_date,total_price,status,items_count,created_at,updated_at
ORD_00010790,CUST_001255,2025-12-03T05:36:05.813504Z,5207.31,shipped,3,2025-12-03T11:00:41.073359Z,2025-12-29T18:12:28.706549Z
ORD_00010757,CUST_000050,2026-03-22T21:49:47.474659Z,13846.26,cancelled,3,2026-03-22T04:45:06.434683Z,2026-03-31T14:26:19.185043Z
ORD_00007268,CUST_000951,2026-05-24T17:00:47.819115Z,12143.48,cancelled,2,2026-05-24T07:12:13.217263Z,2026-06-15T08:05:42.236160Z
ORD_00024150,CUST_001579,2025-08-22T22:30:21.098329Z,19511.83,delivered,5,2025-08-22T03:41:53.030625Z,2025-09-14T13:40:16.234237Z
ORD_00006712,CUST_000416,2025-09-18T19:30:34.742761Z,33534.31,delivered,3,2025-09-18T01:49:00.019173Z,2025-10-13T00:19:08.834032Z
ORD_00016059,CUST_000292,2025-01-31T20:49:22.086514Z,9759.78,cancelled,2,2025-01-31T06:19:41.803586Z,2025-02-07T04:14:37.392533Z
ORD_00001691,CUST_000724,2024-08-30T19:10:03.692792Z,40275.33,shipped,5,2024-08-30T07:54:04.995096Z,2024-09-07T00:32:13.728053Z
ORD_00020901,CUST_001431,2025-03-26T19:25:54.324855Z,18379.86,confirmed,5,2025-03-26T23:57:27.587205Z,2025-04-16T00:23:48.702413Z
ORD_00002012,CUST_001074,2024-11-20T05:26:05.844620Z,7248.36,pending,1,2024-11-20T12:09:18.021266Z,2024-11-21T16:42:39.878717Z
ORD_00020767,CUST_000895,2025-09-20T06:02:26.343540Z,1637.98,shipped,1,2025-09-20T20:52:14.830505Z,2025-10-12T00:53:05.536696Z
ORD_00018979,CUST_000861,2026-01-21T10:15:57.020392Z,5706.54,delivered,2,2026-01-21T09:23:23.206791Z,2026-01-27T04:03:45.905036Z
ORD_00003410,CUST_000062,2025-12-31T03:23:31.988558Z,15964.37,pending,5,2025-12-31T19:08:30.636977Z,2026-01-20T06:16:18.769179Z
ORD_00009525,CUST_001905,2026-04-07T11:46:14.224248Z,14642.73,delivered,1,2026-04-07T05:01:00.344557Z,2026-04-14T14:19:52.462399Z
ORD_00023616,CUST_000445,2026-05-13T19:07:53.022165Z,9853.2,pending,2,2026-05-13T20:12:07.705504Z,2026-05-19T06:40:20.836965Z
ORD_00023641,CUST_000980,2025-10-08T02:48:33.996912Z,13654.05,delivered,5,2025-10-08T18:37:00.374906Z,2025-11-07T03:17:31.926628Z
ORD_00021936,CUST_001319,2025-02-10T18:49:22.780205Z,29334.7,pending,3,2025-02-10T12:35:39.184995Z,2025-03-09T18:21:27.327862Z
ORD_00014106,CUST_000182,2025-05-12T03:37:41.667749Z,8789.76,shipped,1,2025-05-12T12:16:38.262318Z,2025-05-23T22:55:17.396161Z
ORD_00002297,CUST_000612,2026-01-08T20:24:56.442031Z,26093.33,shipped,5,2026-01-08T18:04:48.337186Z,2026-02-05T11:17:32.500227Z
ORD_00005908,CUST_000320,2025-04-30T04:08:12.880170Z,35865.73,delivered,2,2025-04-30T19:32:12.642894Z,2025-05-02T19:58:14.887739Z
ORD_00014806,CUST_000395,2026-06-19T10:01:39.700055Z,3084.72,pending,1,2026-06-19T14:24:04.687203Z,2026-07-13T04:50:41.723067Z
ORD_00005797,CUST_001904,2025-08-21T22:40:07.301592Z,13755.62,shipped,5,2025-08-21T06:09:39.338974Z,2025-09-13T15:51:23.388154Z
ORD_00007775,CUST_001379,2026-04-07T13:28:56.506104Z,12133.07,delivered,2,2026-04-07T14:20:25.430540Z,2026-04-24T12:56:00.265553Z
ORD_00005534,CUST_000461,2026-04-08T07:08:24.546615Z,6160.51,delivered,2,2026-04-08T21:51:45.406292Z,2026-04-13T23:35:49.786890Z
ORD_00010755,CUST_000703,2026-06-19T11:21:48.023479Z,10448.78,shipped,4,2026-06-19T19:36:19.840618Z,2026-07-15T07:32:30.235969Z
ORD_00014127,CUST_001844,2025-09-01T23:09:19.005035Z,10709.28,delivered,2,2025-09-01T16:38:06.608894Z,2025-09-23T02:57:41.286217Z
ORD_00020976,CUST_000782,2025-09-13T21:35:04.154832Z,8794.23,pending,2,2025-09-13T08:14:31.945039Z,2025-09-30T05:08:06.850489Z
ORD_00015234,CUST_001325,2025-09-21T08:11:45.029203Z,6389.13,pending,5,2025-09-21T12:47:00.644621Z,2025-09-29T17:39:21.859449Z
ORD_00020385,CUST_001512,2025-05-30T17:02:24.561842Z,19527.81,delivered,3,2025-05-30T16:42:23.469639Z,2025-06-24T14:48:57.184485Z
ORD_00002426,CUST_000731,2025-05-12T23:25:50.075099Z,11273.88,confirmed,2,2025-05-12T09:22:12.753990Z,2025-06-10T23:55:34.952207Z
ORD_00009022,CUST_001570,2025-11-27T16:05:36.100676Z,15165.98,delivered,2,2025-11-27T01:51:07.662777Z,2025-12-05T05:07:17.860658Z
ORD_00000683,CUST_000900,2026-02-18T10:43:15.271759Z,24416.75,shipped,5,2026-02-18T18:45:43.913467Z,2026-03-10T02:04:25.035718Z
ORD_00008889,CUST_000796,2026-05-26T12:47:33.732539Z,28322.76,pending,5,2026-05-26T17:01:24.674540Z,2026-06-19T17:36:06.040383Z
ORD_00013941,CUST_000871,2025-11-02T10:16:51.587368Z,11147.66,confirmed,4,2025-11-02T13:39:14.941889Z,2025-11-07T18:40:21.995206Z
ORD_00019661,CUST_001931,2025-06-08T03:31:39.034174Z,3261.21,pending,1,2025-06-08T19:46:31.872254Z,2025-06-26T12:47:04.824411Z
ORD_00008358,CUST_000494,2025-03-11T15:36:30.382917Z,14783.93,confirmed,2,2025-03-11T12:13:18.999327Z,2025-03-16T11:42:42.447429Z
ORD_00000317,CUST_000926,2025-11-21T07:31:48.044973Z,5139.65,delivered,3,2025-11-21T20:39:05.598710Z,2025-12-21T21:02:20.428941Z
ORD_00014157,CUST_000991,2025-10-20T12:48:51.076641Z,2701.65,confirmed,2,2025-10-20T22:53:01.827742Z,2025-10-29T04:49:43.878371Z
ORD_00005028,CUST_001898,2026-03-29T07:53:36.976240Z,9082.56,confirmed,4,2026-03-29T12:03:28.344873Z,2026-04-19T00:39:08.774650Z
ORD_00002666,CUST_001528,2026-01-19T12:36:39.451000Z,6963.56,delivered,1,2026-01-19T15:04:37.316698Z,2026-01-21T13:06:28.815924Z
ORD_00012325,CUST_001976,2025-08-26T09:35:58.972861Z,33516.87,pending,4,2025-08-26T18:42:52.134686Z,2025-09-22T15:41:31.276824Z
ORD_00024270,CUST_001251,2025-12-25T11:23:59.718995Z,23161.22,confirmed,5,2025-12-25T13:37:13.043769Z,2025-12-29T13:22:25.377622Z
ORD_00000480,CUST_000582,2026-03-15T11:53:03.415563Z,24435.51,shipped,4,2026-03-15T23:49:37.433647Z,2026-04-01T08:55:21.069856Z
ORD_00013280,CUST_000949,2026-05-08T18:04:55.866141Z,7112.82,confirmed,1,2026-05-08T18:02:02.725703Z,2026-05-26T03:18:35.233910Z
ORD_00024714,CUST_001093,2025-10-05T21:46:10.024120Z,40379.19,shipped,5,2025-10-05T08:26:02.648445Z,2025-10-18T20:02:53.595340Z
ORD_00014366,CUST_001805,2026-06-03T09:11:13.603456Z,10536.34,delivered,3,2026-06-03T02:07:39.440005Z,2026-06-18T08:54:47.808711Z
ORD_00001583,CUST_000267,2026-05-03T15:47:00.164573Z,19848.55,delivered,5,2026-05-03T22:47:59.379659Z,2026-05-23T05:33:23.590882Z
ORD_00006202,CUST_001458,2025-10-01T14:50:07.677286Z,19491.86,delivered,4,2025-10-01T23:00:45.275501Z,2025-10-09T08:47:50.920651Z
ORD_00013690,CUST_000630,2026-06-01T22:00:29.644336Z,30043.36,pending,2,2026-06-01T10:35:05.403942Z,2026-06-25T11:16:13.173526Z
ORD_00008585,CUST_000807,2025-08-02T03:56:08.724891Z,957.39,shipped,1,2025-08-02T11:42:07.993755Z,2025-08-06T03:00:49.912707Z
ORD_00011144,CUST_001871,2025-12-20T05:08:36.554810Z,7747.67,cancelled,3,2025-12-20T22:48:17.255661Z,2026-01-06T10:35:49.902663Z
ORD_00022552,CUST_001839,2024-12-29T17:13:18.283122Z,7330.05,shipped,1,2024-12-29T02:47:09.709765Z,2025-01-03T20:24:06.969497Z
ORD_00018988,CUST_000513,2026-05-26T07:07:56.723575Z,9748.83,shipped,2,2026-05-26T02:52:01.681872Z,2026-06-06T22:19:49.983667Z
ORD_00019993,CUST_001667,2026-01-07T07:08:37.345392Z,22794.07,delivered,4,2026-01-07T23:40:22.960560Z,2026-01-10T10:59:02.990950Z
ORD_00005921,CUST_000233,2025-09-06T05:42:32.456082Z,17043.84,cancelled,3,2025-09-06T10:44:10.236118Z,2025-09-22T21:53:09.941775Z
ORD_00019067,CUST_000405,2026-04-19T00:38:25.659502Z,1019.9,pending,2,2026-04-19T12:31:33.722258Z,2026-05-02T01:29:25.865168Z
ORD_00016771,CUST_000459,,7642.68,delivered,5,2024-09-14T15:02:24.314642Z,2024-10-03T15:11:33.625739Z
ORD_00003430,CUST_000789,2025-04-11T07:19:37.364743Z,3666.65,delivered,1,2025-04-11T08:15:02.391260Z,2025-05-05T16:33:56.476407Z
ORD_00016426,CUST_000441,2025-10-25T21:31:24.799126Z,19000.23,pending,4,2025-10-25T11:36:38.172356Z,2025-11-07T09:17:34.429492Z
ORD_00011011,CUST_001634,2025-06-11T00:09:57.514867Z,16414.32,shipped,5,2025-06-11T08:19:57.889537Z,2025-07-02T04:59:05.574825Z
ORD_00022282,CUST_000277,2024-10-15T09:12:24.074581Z,6259.58,pending,2,2024-10-15T11:07:42.703092Z,2024-11-11T08:32:08.548541Z
ORD_00013610,CUST_000996,2026-04-09T20:17:36.096631Z,28355.42,delivered,5,2026-04-09T14:21:58.021631Z,2026-05-06T00:22:37.746429Z
ORD_00009015,CUST_001018,,15314.1,shipped,5,2026-01-23T01:55:17.224400Z,2026-02-15T03:47:38.020716Z
ORD_00022994,CUST_000182,2025-10-28T01:42:12.456182Z,43777.97,delivered,5,2025-10-28T20:30:24.298944Z,2025-11-21T21:15:53.777065Z
ORD_00003283,CUST_000704,2026-06-01T11:18:33.399928Z,6142.39,delivered,2,2026-06-01T14:31:23.631100Z,2026-06-09T22:59:20.110495Z
ORD_00016555,CUST_001951,2025-05-27T08:36:49.590057Z,3284.13,cancelled,1,2025-05-27T04:34:03.262696Z,2025-06-04T18:57:19.961672Z
ORD_00010066,CUST_001701,2025-02-06T17:33:08.014021Z,17145.36,pending,1,2025-02-06T16:12:01.201456Z,2025-02-12T15:11:45.212629Z
ORD_00006547,CUST_001080,2024-11-18T07:11:35.219993Z,7672.45,cancelled,4,2024-11-18T13:38:11.198653Z,2024-11-27T09:01:09.156636Z
ORD_00017692,CUST_001106,2026-05-09T06:30:53.565222Z,28962.16,pending,5,2026-05-09T01:39:09.078390Z,2026-05-29T08:38:42.277706Z
ORD_00007689,CUST_000721,2025-05-07T10:00:04.309114Z,10353.76,delivered,3,2025-05-07T14:22:03.700062Z,2025-05-30T11:39:58.515641Z
ORD_00018491,CUST_000151,2024-12-21T04:20:36.828965Z,5186.34,delivered,2,2024-12-21T20:32:43.653117Z,2025-01-02T18:08:12.973994Z
ORD_00003835,CUST_001606,2026-02-23T05:47:34.846729Z,4073.61,delivered,2,2026-02-23T09:12:45.551643Z,2026-03-25T17:22:24.275717Z
ORD_00015936,CUST_001861,2026-04-18T21:47:32.730102Z,6208.5,delivered,2,2026-04-18T15:39:25.351988Z,2026-05-18T11:49:35.714719Z
ORD_00012666,CUST_001214,2025-10-19T23:51:22.520784Z,542.08,shipped,1,2025-10-19T11:14:04.821490Z,2025-10-22T22:07:44.265421Z
ORD_00021624,CUST_000847,2025-09-03T14:42:14.233800Z,22651.58,confirmed,3,2025-09-03T05:24:54.780977Z,2025-10-03T20:09:02.089124Z
ORD_00016252,CUST_001605,2026-04-10T01:13:08.437039Z,4902.58,delivered,2,2026-04-10T17:26:55.666312Z,2026-04-16T04:17:07.807758Z
ORD_00009459,CUST_000213,2026-07-03T07:54:36.016349Z,5748.15,shipped,2,2026-07-03T08:02:30.170245Z,2026-07-03T01:16:30.628061Z
ORD_00023210,CUST_000002,2025-09-30T17:16:57.805315Z,13435.51,delivered,2,2025-09-30T13:10:31.784909Z,2025-10-09T07:50:02.901481Z
ORD_00001568,CUST_001722,2024-11-24T17:10:17.409286Z,42861.4,shipped,4,2024-11-24T14:05:40.431016Z,2024-12-07T17:22:48.367510Z
ORD_00013858,CUST_001289,2025-05-02T11:01:03.334183Z,12397.47,delivered,4,2025-05-02T10:27:29.100952Z,2025-05-02T16:14:39.399762Z
ORD_00002640,CUST_000694,2025-06-12T04:18:55.301852Z,7698.68,delivered,1,2025-06-12T08:56:46.523090Z,2025-07-11T04:41:09.908019Z
ORD_00023560,CUST_001762,2025-12-09T11:52:33.683149Z,38230.91,delivered,4,2025-12-09T18:04:50.131217Z,2025-12-14T03:12:33.754454Z
ORD_00006619,CUST_001340,2025-05-13T20:40:02.079261Z,4093.01,delivered,2,2025-05-13T03:43:58.029810Z,2025-05-14T12:59:58.242301Z
ORD_00017070,CUST_001877,2025-03-31T15:03:07.393926Z,14602.05,confirmed,3,2025-03-31T02:29:49.959380Z,2025-04-26T19:06:39.478725Z
ORD_00006711,CUST_001921,2026-04-30T00:09:39.823176Z,6567.56,delivered,4,2026-04-30T03:00:07.526111Z,2026-05-21T07:49:47.980240Z
ORD_00021957,CUST_000636,2026-05-11T03:03:50.534178Z,17964.33,shipped,5,2026-05-11T04:57:58.004063Z,2026-05-28T17:39:28.942423Z
ORD_00000562,CUST_000041,2025-10-27T22:50:49.813740Z,27192.22,shipped,3,2025-10-27T12:51:54.019167Z,2025-11-23T18:07:01.144793Z
ORD_00019486,CUST_001544,2025-11-17T01:28:30.946052Z,4624.5,delivered,1,2025-11-17T16:25:26.408883Z,2025-12-16T02:50:06.152485Z
ORD_00018018,CUST_000127,2025-12-03T22:20:53.680722Z,3591.68,delivered,4,2025-12-03T03:03:15.565570Z,2025-12-22T11:12:55.891619Z
ORD_00024690,CUST_001308,2025-10-06T17:32:24.912041Z,40613.85,cancelled,5,2025-10-06T16:42:43.328967Z,2025-11-04T14:58:01.567396Z
ORD_00010385,CUST_000575,2026-04-28T04:29:56.278489Z,8995.32,delivered,1,2026-04-28T21:26:42.422165Z,2026-05-18T00:43:33.123465Z
ORD_00009031,CUST_001173,2025-09-20T02:24:28.582944Z,15567.14,delivered,2,2025-09-20T09:44:40.357038Z,2025-10-11T11:52:10.101395Z
ORD_00019729,CUST_001915,2024-12-28T18:10:06.484856Z,16381.86,pending,2,2024-12-28T04:27:09.323097Z,2025-01-19T19:53:43.427961Z
ORD_00020400,CUST_000842,2025-05-11T05:39:46.784332Z,5554.3,confirmed,3,2025-05-11T09:40:17.229201Z,2025-06-07T17:45:29.422702Z
ORD_00014621,CUST_001203,2026-02-07T06:07:26.518941Z,21793.69,delivered,3,2026-02-07T04:24:28.281077Z,2026-03-09T19:29:57.626763Z
ORD_00020877,CUST_000700,2026-02-01T09:36:27.660668Z,2490.27,delivered,1,2026-02-01T13:31:40.666426Z,2026-02-27T15:16:45.614543Z
ORD_00009725,CUST_000958,2025-09-29T06:07:02.865457Z,52595.45,delivered,4,2025-09-29T00:02:23.279824Z,2025-10-17T13:07:36.858957Z
ORD_00013586,CUST_000772,,24710.85,confirmed,3,2026-05-03T07:08:59.397030Z,2026-06-02T08:30:59.096188Z
ORD_00014478,CUST_001874,2025-05-17T20:20:34.736079Z,26758.52,confirmed,5,2025-05-17T02:34:17.578397Z,2025-05-29T22:25:21.507294Z
ORD_00005766,CUST_000886,2024-08-03T06:00:45.836696Z,17317.75,confirmed,5,2024-08-03T06:39:20.478832Z,2024-08-07T22:57:55.467699Z
ORD_00005127,CUST_000765,2024-10-24T13:42:18.951700Z,29451.31,pending,5,2024-10-24T22:39:32.364790Z,2024-11-08T00:57:27.411981Z
ORD_00006458,CUST_001998,2026-03-28T00:50:19.534472Z,-27667.49,cancelled,2,2026-03-28T20:33:47.086328Z,2026-04-15T22:38:34.532006Z
ORD_00004707,CUST_001533,2026-06-25T08:09:01.502743Z,5008.04,pending,2,2026-06-25T19:08:06.477147Z,2026-07-10T11:47:43.801489Z
ORD_00016738,CUST_001443,2026-04-08T14:35:15.133335Z,30904.69,confirmed,5,2026-04-08T19:36:35.670162Z,2026-04-18T19:00:13.755381Z
ORD_00014545,CUST_000583,2024-11-16T20:55:30.906577Z,31463.43,pending,4,2024-11-16T19:41:56.764757Z,2024-11-18T13:43:46.087772Z
ORD_00011388,CUST_001591,2026-05-08T03:03:45.252497Z,25036.16,confirmed,2,2026-05-08T20:08:01.333249Z,2026-05-23T22:03:10.313706Z
ORD_00008655,CUST_000868,2025-07-25T13:39:45.763839Z,27124.74,shipped,4,2025-07-25T03:10:17.070859Z,2025-08-16T15:50:28.619221Z
ORD_00022953,CUST_001507,2026-04-08T00:18:44.630209Z,13887.3,delivered,2,2026-04-08T15:15:04.950766Z,2026-04-09T02:13:38.863073Z
ORD_00012662,CUST_001440,2024-09-18T02:20:02.094619Z,16782.5,shipped,3,2024-09-18T00:05:47.301599Z,2024-09-29T12:48:22.652356Z
ORD_00004540,CUST_001283,2026-04-20T06:36:21.157087Z,5853.88,shipped,3,2026-04-20T15:57:28.476335Z,2026-05-05T18:30:37.940392Z
ORD_00021922,CUST_001763,2025-03-17T11:44:40.184784Z,5868.11,pending,2,2025-03-17T19:09:59.560692Z,2025-03-27T00:34:34.294318Z
ORD_00005172,CUST_913792,2026-04-25T05:47:09.308401Z,3632.95,cancelled,2,2026-04-25T15:45:00.350866Z,2026-05-13T01:16:32.361497Z
ORD_00023708,CUST_001280,2025-02-13T07:49:29.945153Z,6110.32,shipped,2,2025-02-13T08:15:50.278440Z,2025-02-20T17:58:32.094958Z
ORD_00005692,CUST_001495,2025-11-25T18:26:51.331409Z,26230.54,confirmed,3,2025-11-25T21:20:32.698855Z,2025-12-25T05:34:34.522745Z
ORD_00009192,CUST_001771,2024-10-10T16:51:28.940356Z,5701.95,shipped,4,2024-10-10T23:04:04.041843Z,2024-11-09T17:31:21.293356Z
ORD_00011575,CUST_001175,2024-09-15T07:49:27.685402Z,902.7,delivered,1,2024-09-15T09:49:50.953727Z,2024-10-01T14:47:58.885300Z
ORD_00008198,CUST_001403,2026-04-30T01:24:49.858402Z,25146.66,confirmed,4,2026-04-30T18:41:53.642339Z,2026-05-18T16:50:55.844135Z
ORD_00013000,CUST_000961,2025-02-23T02:08:39.318311Z,8613.64,shipped,2,2025-02-23T13:50:08.110663Z,2025-03-01T03:54:43.160831Z
ORD_00020522,CUST_000724,2024-11-18T06:17:26.889604Z,11214.77,shipped,1,2024-11-18T11:31:51.739113Z,2024-12-02T00:30:08.756535Z
ORD_00001663,CUST_001839,2026-01-02T19:53:32.450004Z,10179.27,delivered,1,2026-01-02T11:55:58.313850Z,2026-01-19T04:23:04.556289Z
ORD_00010203,CUST_001189,2024-10-27T13:14:23.087559Z,47235.66,delivered,5,2024-10-27T05:16:35.619346Z,2024-10-29T11:21:02.826554Z
ORD_00002679,CUST_000179,2025-11-05T05:48:33.502792Z,21187.41,pending,2,2025-11-05T21:48:07.267320Z,2025-12-02T11:14:21.630507Z
ORD_00003163,CUST_001366,2026-03-03T23:53:34.058219Z,33835.25,confirmed,4,2026-03-03T02:51:29.135231Z,2026-03-17T10:43:45.999947Z
ORD_00023463,CUST_001384,2025-11-10T00:00:33.829309Z,31336.06,delivered,4,2025-11-10T16:12:45.772686Z,2025-12-05T04:33:53.698967Z
ORD_00000163,CUST_001734,2026-03-13T16:56:22.195770Z,15062.34,delivered,3,2026-03-13T09:33:19.452959Z,2026-04-03T01:14:45.396845Z
ORD_00002769,CUST_000137,2026-07-18T19:31:51.534677Z,22566.52,confirmed,4,2026-07-18T21:25:38.138726Z,2026-07-23T20:34:56.273684Z
ORD_00003881,CUST_000321,2026-05-01T19:23:23.671654Z,1196.04,shipped,1,2026-05-01T00:38:38.866537Z,2026-05-17T11:37:33.812815Z
ORD_00005471,CUST_000366,2026-06-20T02:00:22.830251Z,32698.88,pending,5,2026-06-20T07:27:08.233197Z,2026-07-05T12:32:24.449012Z
ORD_00006044,CUST_000928,2025-01-17T00:57:52.943899Z,27910.69,cancelled,4,2025-01-17T12:45:24.690738Z,2025-02-15T02:31:40.761317Z
ORD_00020220,CUST_001863,2025-11-03T00:39:50.856386Z,3863.5,shipped,1,2025-11-03T12:46:51.559600Z,2025-11-03T03:55:10.430717Z
ORD_00002365,CUST_001084,2026-03-19T02:45:41.436772Z,5768.2,delivered,2,2026-03-19T01:59:50.558922Z,2026-04-13T23:17:52.978101Z
ORD_00008177,CUST_000422,2025-02-21T20:01:29.112781Z,13433.07,cancelled,4,2025-02-21T04:23:45.048894Z,2025-02-25T12:39:28.911562Z
ORD_00009360,CUST_000669,2025-03-07T08:42:58.349474Z,10752.69,shipped,2,2025-03-07T20:53:16.836524Z,2025-03-31T16:33:24.490510Z
ORD_00018754,CUST_001722,2025-12-05T23:27:27.202439Z,13914.15,delivered,3,2025-12-05T05:18:56.949341Z,2025-12-29T12:47:03.215832Z
ORD_00000092,CUST_001659,2025-08-29T08:48:05.359125Z,32467.31,shipped,5,2025-08-29T02:08:18.150472Z,2025-08-29T13:36:47.335417Z
ORD_00001869,CUST_000902,2026-06-07T19:07:16.697071Z,5333.94,shipped,4,2026-06-07T07:47:17.962295Z,2026-06-24T12:05:53.654793Z
ORD_00012607,CUST_000672,2026-03-24T23:28:23.102013Z,4563.88,pending,2,2026-03-24T21:35:31.486481Z,2026-04-07T03:16:30.314584Z
ORD_00000162,CUST_000265,2024-10-30T02:41:34.468677Z,4344.38,shipped,1,2024-10-30T15:50:39.789509Z,2024-11-11T11:41:14.197540Z
ORD_00014799,CUST_000921,2026-07-02T22:36:05.086633Z,28185.0,confirmed,5,2026-07-02T17:33:05.708357Z,2026-07-30T16:53:41.563792Z
ORD_00014072,CUST_001326,2024-10-13T16:56:46.771840Z,6253.56,delivered,5,2024-10-13T06:22:23.780225Z,2024-10-29T10:23:58.250671Z
ORD_00017651,CUST_001240,2026-06-30T22:23:18.176822Z,3641.82,confirmed,4,2026-06-30T08:28:49.393321Z,2026-07-27T02:33:21.654401Z
ORD_00017624,CUST_001354,2025-06-12T06:08:22.603041Z,9578.36,delivered,3,2025-06-12T12:14:06.419745Z,2025-06-23T07:44:34.610168Z
ORD_00023184,CUST_000792,2025-06-26T10:08:43.360382Z,9876.19,pending,5,2025-06-26T05:33:28.464144Z,2025-07-14T07:25:07.958414Z
ORD_00020940,CUST_001783,2025-10-31T17:34:53.628987Z,8382.42,delivered,1,2025-10-31T14:11:02.485228Z,2025-11-09T07:55:43.518743Z
ORD_00019474,CUST_000636,2025-09-30T12:54:34.050283Z,44088.87,pending,4,2025-09-30T23:32:27.536847Z,2025-10-29T21:00:28.152639Z
ORD_00016584,CUST_001991,2026-06-10T15:07:31.656203Z,3517.2,delivered,1,2026-06-10T07:06:28.139944Z,2026-07-04T16:30:13.923940Z
ORD_00015064,CUST_001907,2025-12-27T13:02:40.179843Z,54414.64,delivered,4,2025-12-27T21:05:47.870791Z,2025-12-27T07:25:31.239956Z
ORD_00022586,CUST_000671,2026-03-08T10:25:54.857192Z,40207.3,pending,5,2026-03-08T08:37:35.337391Z,2026-03-24T19:13:58.196895Z
ORD_00020693,CUST_001973,2024-11-04T07:39:39.647325Z,16999.69,delivered,2,2024-11-04T17:18:24.192912Z,2024-11-30T19:33:20.788335Z
ORD_00023700,CUST_001425,2026-01-02T18:33:54.056254Z,10516.03,cancelled,4,2026-01-02T17:57:29.163875Z,2026-01-14T16:44:49.877661Z
ORD_00005894,CUST_000950,2025-11-15T06:32:57.178134Z,5457.29,shipped,1,2025-11-15T00:01:19.847384Z,2025-11-24T18:00:32.711980Z
ORD_00004593,CUST_000483,2026-02-12T08:37:09.381086Z,39800.13,delivered,5,2026-02-12T20:36:25.478530Z,2026-02-17T09:43:37.528062Z
ORD_00020017,CUST_000424,2025-03-16T11:56:07.379855Z,19478.5,shipped,3,2025-03-16T22:49:24.765873Z,2025-04-10T14:37:54.047452Z
ORD_00023208,CUST_001591,2025-12-23T03:09:30.628315Z,6441.99,shipped,3,2025-12-23T10:17:14.855465Z,2025-12-26T03:50:47.267121Z
ORD_00024179,CUST_998959,2025-01-16T03:37:34.227277Z,14895.14,confirmed,3,2025-01-16T04:53:28.564734Z,2025-02-11T10:44:35.891362Z
ORD_00023870,CUST_001674,2024-12-11T11:26:19.151950Z,20446.74,confirmed,5,2024-12-11T08:31:24.579646Z,2024-12-17T17:57:49.268435Z
ORD_00016599,CUST_000863,2025-03-07T21:00:22.333881Z,1782.4,delivered,2,2025-03-07T14:04:10.659211Z,2025-03-11T09:29:39.329343Z
ORD_00007278,CUST_000920,2025-09-22T20:53:59.573685Z,4895.97,confirmed,2,2025-09-22T00:50:29.857953Z,2025-10-19T16:35:55.864002Z
ORD_00021319,CUST_000109,2026-05-05T07:00:16.395405Z,2177.82,pending,3,2026-05-05T05:26:29.804943Z,2026-05-20T15:27:30.488988Z
ORD_00016418,CUST_000716,2026-07-03T19:48:23.907687Z,39755.0,pending,5,2026-07-03T21:58:38.627591Z,2026-07-06T21:09:03.813910Z
ORD_00009583,CUST_001668,2025-09-26T14:29:08.911964Z,12190.51,confirmed,5,2025-09-26T17:11:58.079916Z,2025-10-04T09:23:33.351199Z
ORD_00020409,CUST_000459,2024-10-20T08:35:35.073468Z,22040.88,shipped,4,2024-10-20T02:45:31.287220Z,2024-10-30T09:34:05.679793Z
ORD_00001141,CUST_000923,2025-12-24T10:47:02.202354Z,10867.69,confirmed,2,2025-12-24T19:28:33.887802Z,2026-01-22T10:05:19.857810Z
ORD_00019413,CUST_000878,2026-01-15T10:20:07.715277Z,20432.89,confirmed,2,2026-01-15T04:17:48.118596Z,2026-01-21T00:26:11.259405Z
ORD_00008155,CUST_000573,2025-09-11T16:06:46.346622Z,5049.42,confirmed,1,2025-09-11T18:25:33.593579Z,2025-09-16T12:06:39.452212Z
ORD_00023158,CUST_001430,2024-12-26T13:09:25.601434Z,12202.35,confirmed,4,2024-12-26T04:14:38.771064Z,2025-01-12T17:13:23.940151Z
ORD_00013358,CUST_001151,2025-06-14T19:59:01.977905Z,3342.44,delivered,4,2025-06-14T06:40:47.449469Z,2025-06-28T03:13:57.377056Z
ORD_00014249,CUST_001954,2025-01-20T02:57:15.284772Z,3361.32,shipped,1,2025-01-20T16:42:18.391413Z,2025-02-11T22:18:13.655992Z
ORD_00012970,CUST_001176,2025-03-28T12:35:08.601066Z,33966.49,pending,4,2025-03-28T14:56:08.695780Z,2025-04-06T01:20:42.938350Z
ORD_00007656,CUST_000459,2025-06-12T15:29:12.535200Z,11535.24,shipped,2,2025-06-12T06:01:52.826720Z,2025-07-12T09:05:49.589397Z
ORD_00022915,CUST_000370,2024-11-07T01:13:12.290915Z,14235.17,delivered,3,2024-11-07T22:40:10.867897Z,2024-11-23T23:22:15.324686Z
ORD_00000908,CUST_000820,2026-03-12T23:43:12.081980Z,5510.01,pending,1,2026-03-12T08:36:14.372259Z,2026-04-06T09:34:35.075339Z
ORD_00020308,CUST_000047,2025-11-29T17:59:01.874474Z,29641.22,delivered,4,2025-11-29T09:08:19.467699Z,2025-12-27T15:43:41.463588Z
ORD_00006545,CUST_000571,2024-10-28T10:04:45.933552Z,4815.3,shipped,2,2024-10-28T08:45:34.645490Z,2024-11-05T10:32:02.377095Z
ORD_00013025,CUST_000143,2025-11-21T02:41:14.753100Z,19289.98,confirmed,3,2025-11-21T19:05:07.687310Z,2025-12-12T16:54:50.153092Z
ORD_00005446,CUST_000252,2025-05-13T21:22:10.875493Z,9044.38,delivered,4,2025-05-13T13:19:17.841215Z,2025-06-02T06:07:34.211975Z
