order_item_id,order_id,product_id,quantity,unit_price,subtotal,created_at
ITEM_0000021385,ORD_00007134,PROD_000021,1,2370.94,2370.94,2024-12-06T23:52:00.709104Z
ITEM_0000021386,ORD_00007134,PROD_000134,3,319.13,957.39,2024-12-06T03:22:55.922737Z
ITEM_0000021387,ORD_00007134,PROD_000226,1,628.97,628.97,2024-12-06T08:28:25.921828Z
ITEM_0000021388,ORD_00007135,PROD_000100,3,2100.65,6301.95,2026-07-08T03:45:18.287206Z
ITEM_0000021389,ORD_00007135,PROD_000085,6,116.65,699.9,2026-07-08T16:07:19.794992Z
ITEM_0000021390,ORD_00007136,PROD_000065,6,1061.71,6370.26,2026-04-29T06:31:56.966134Z
ITEM_0000021391,ORD_00007136,PROD_000158,5,1836.67,9183.35,2026-04-29T06:12:12.364768Z
ITEM_0000021392,ORD_00007137,PROD_000117,4,322.22,1288.88,2025-01-08T22:02:17.410898Z
ITEM_0000021393,ORD_00007137,PROD_000257,3,990.35,2971.05,2025-01-08T10:18:23.076184Z
ITEM_0000021394,ORD_00007137,PROD_000128,6,1198.75,7192.5,2025-01-08T03:40:19.919827Z
ITEM_0000021395,ORD_00007137,PROD_000149,3,977.78,2933.34,2025-01-08T09:47:33.965014Z
ITEM_0000021396,ORD_00007137,PROD_000260,3,2302.0,6906.0,2025-01-08T21:46:56.976787Z
ITEM_0000021397,ORD_00007138,PROD_000068,3,1927.48,5782.44,2026-03-07T11:38:32.940358Z
ITEM_0000021398,ORD_00007139,PROD_000213,9,570.23,5132.07,2025-09-13T16:40:37.783808Z
ITEM_0000021399,ORD_00007139,PROD_000174,3,566.7,1700.1,2025-09-13T21:24:25.037403Z
ITEM_0000021400,ORD_00007139,PROD_000254,7,1289.2,9024.4,2025-09-13T17:19:03.969845Z
ITEM_0000021401,ORD_00007139,PROD_000129,9,573.89,5165.01,2025-09-13T17:15:43.257917Z
ITEM_0000021402,ORD_00007140,PROD_000014,9,1268.78,11419.02,2025-09-25T07:20:10.297608Z
ITEM_0000021403,ORD_00007140,PROD_000102,8,675.56,5404.48,2025-09-25T02:11:59.888495Z
ITEM_0000021404,ORD_00007140,PROD_000260,9,2302.0,20718.0,2025-09-25T19:37:46.857823Z
ITEM_0000021405,ORD_00007140,PROD_000105,3,530.6,1591.8,2025-09-25T06:03:32.858424Z
ITEM_0000021406,ORD_00007141,PROD_000124,3,1499.22,4497.66,2024-12-29T05:22:46.606843Z
ITEM_0000021407,ORD_00007141,PROD_000085,7,116.65,816.55,2024-12-29T04:20:31.696529Z
ITEM_0000021408,ORD_00007141,PROD_000022,5,854.4,4272.0,2024-12-29T00:00:30.969659Z
ITEM_0000021409,ORD_00007141,PROD_000234,8,1943.4,15547.2,2024-12-29T07:58:58.798184Z
ITEM_0000021410,ORD_00007141,PROD_000159,8,1257.31,10058.48,2024-12-29T21:16:17.483191Z
ITEM_0000021411,ORD_00007142,PROD_000231,8,75.66,605.28,2025-07-08T07:27:53.436485Z
ITEM_0000021412,ORD_00007142,PROD_000119,9,2151.12,19360.08,2025-07-08T12:24:09.868485Z
ITEM_0000021413,ORD_00007143,PROD_000090,8,1896.33,15170.64,2025-08-30T15:33:56.965850Z
ITEM_0000021414,ORD_00007144,PROD_000184,4,1135.08,4540.32,2026-04-12T04:33:09.349732Z
ITEM_0000021415,ORD_00007144,PROD_000075,4,1152.53,4610.12,2026-04-12T07:03:03.041738Z
ITEM_0000021416,ORD_00007144,PROD_000013,3,969.81,2909.43,2026-04-12T22:18:43.209036Z
ITEM_0000021417,ORD_00007144,PROD_000026,2,88.67,177.34,2026-04-12T21:10:52.497419Z
ITEM_0000021418,ORD_00007145,PROD_000103,3,1264.13,3792.39,2026-06-28T15:48:41.615714Z
ITEM_0000021419,ORD_00007145,PROD_000098,8,530.54,4244.32,2026-06-28T01:33:21.259928Z
ITEM_0000021420,ORD_00007146,PROD_000218,3,190.81,572.43,2025-11-05T05:34:17.684678Z
ITEM_0000021421,ORD_00007146,PROD_000001,9,914.5,8230.5,2025-11-05T02:20:57.087382Z
ITEM_0000021422,ORD_00007146,PROD_000252,9,245.48,2209.32,2025-11-05T00:36:17.341236Z
ITEM_0000021423,ORD_00007146,PROD_000011,7,2289.55,16026.85,2025-11-05T08:45:37.532129Z
ITEM_0000021424,ORD_00007146,PROD_000073,6,541.93,3251.58,2025-11-05T12:02:32.813881Z
ITEM_0000021425,ORD_00007147,PROD_000065,3,1061.71,3185.13,2025-01-24T17:58:32.273046Z
ITEM_0000021426,ORD_00007147,PROD_000087,4,1008.42,4033.68,2025-01-24T15:47:41.762732Z
ITEM_0000021427,ORD_00007147,PROD_000025,1,1479.15,1479.15,2025-01-24T03:12:27.557515Z
ITEM_0000021428,ORD_00007148,PROD_000275,8,77.66,621.28,2026-04-18T05:58:53.287153Z
ITEM_0000021429,ORD_00007148,PROD_000111,7,1812.09,12684.63,2026-04-18T17:44:14.058301Z
ITEM_0000021430,ORD_00007148,PROD_000074,6,514.12,3084.72,2026-04-18T13:09:30.796093Z
ITEM_0000021431,ORD_00007148,PROD_000230,4,1509.36,6037.44,2026-04-18T09:54:05.533530Z
ITEM_0000021432,ORD_00007148,PROD_000267,9,1935.61,17420.49,2026-04-18T12:26:10.722439Z
ITEM_0000021433,ORD_00007149,PROD_000021,4,2370.94,9483.76,2026-05-25T13:35:47.787532Z
ITEM_0000021434,ORD_00007149,PROD_000170,3,44.6,133.8,2026-05-25T10:51:19.272690Z
ITEM_0000021435,ORD_00007149,PROD_000222,4,1311.66,5246.64,2026-05-25T22:53:28.371541Z
ITEM_0000021436,ORD_00007149,PROD_000048,3,990.91,2972.73,2026-05-25T10:50:14.618317Z
ITEM_0000021437,ORD_00007150,PROD_000128,4,1198.75,4795.0,2024-10-10T13:13:35.072663Z
ITEM_0000021438,ORD_00007150,PROD_000191,3,1038.32,3114.96,2024-10-10T10:43:15.039407Z
ITEM_0000021439,ORD_00007150,PROD_000241,6,1602.11,9612.66,2024-10-10T19:45:13.829657Z
ITEM_0000021440,ORD_00007150,PROD_000259,2,49.31,98.62,2024-10-10T20:46:21.603433Z
ITEM_0000021441,ORD_00007150,PROD_000276,2,161.43,322.86,2024-10-10T22:37:00.212736Z
ITEM_0000021442,ORD_00007151,PROD_000164,9,1812.78,16315.02,2025-12-20T23:19:16.722672Z
ITEM_0000021443,ORD_00007151,PROD_000229,7,1420.61,9944.27,2025-12-20T09:51:50.376611Z
ITEM_0000021444,ORD_00007151,PROD_000066,9,1592.58,14333.22,2025-12-20T17:49:46.257150Z
ITEM_0000021445,ORD_00007151,PROD_000060,6,85.37,512.22,2025-12-20T16:47:10.651646Z
ITEM_0000021446,ORD_00007151,PROD_000290,3,330.59,991.77,2025-12-20T01:31:04.040907Z
ITEM_0000021447,ORD_00007152,PROD_000271,5,452.95,2264.75,2025-01-14T05:02:39.214376Z
ITEM_0000021448,ORD_00007152,PROD_000295,4,1966.41,7865.64,2025-01-14T09:45:42.495151Z
ITEM_0000021449,ORD_00007153,PROD_000184,8,1135.08,14552.6,2025-10-23T08:44:11.751007Z
ITEM_0000021450,ORD_00007154,PROD_000027,2,240.01,480.02,2024-11-23T18:45:00.292944Z
ITEM_0000021451,ORD_00007154,PROD_000146,3,910.42,2731.26,2024-11-23T08:03:40.289277Z
ITEM_0000021452,ORD_00007154,PROD_000299,2,1810.35,6867.18,2024-11-23T04:19:49.465747Z
ITEM_0000021453,ORD_00007154,PROD_000159,3,1257.31,3771.93,2024-11-23T06:31:10.321051Z
ITEM_0000021454,ORD_00007154,PROD_000028,3,788.58,2365.74,2024-11-23T08:01:21.728419Z
ITEM_0000021455,ORD_00007155,PROD_000225,2,121.97,243.94,2026-06-01T04:42:01.822003Z
ITEM_0000021456,ORD_00007155,PROD_000123,1,1308.34,1308.34,2026-06-01T13:48:16.296113Z
ITEM_0000021457,ORD_00007155,PROD_000260,2,2302.0,4604.0,2026-06-01T18:41:46.454579Z
ITEM_0000021458,ORD_00007155,PROD_000110,1,1182.62,1182.62,2026-06-01T02:55:12.455275Z
ITEM_0000021459,ORD_00007156,PROD_000073,9,541.93,4877.37,2026-01-02T13:24:51.382685Z
ITEM_0000021460,ORD_00007156,PROD_000168,7,2245.05,15715.35,2026-01-02T20:27:05.884554Z
ITEM_0000021461,ORD_00007157,PROD_000092,3,1892.0,5676.0,2025-06-03T08:29:04.656309Z
ITEM_0000021462,ORD_00007157,PROD_000038,3,1585.92,4757.76,2025-06-03T05:51:15.148780Z
ITEM_0000021463,ORD_00007157,PROD_000127,4,216.66,866.64,2025-06-03T06:38:44.972735Z
ITEM_0000021464,ORD_00007157,PROD_000213,7,570.23,3991.61,2025-06-03T07:13:35.320120Z
ITEM_0000021465,ORD_00007157,PROD_000168,7,2245.05,15715.35,2025-06-03T15:16:18.866270Z
ITEM_0000021466,ORD_00007158,PROD_000198,2,2396.25,4792.5,2025-06-16T23:09:31.593665Z
ITEM_0000021467,ORD_00007158,PROD_000099,3,1345.94,4037.82,2025-06-16T21:47:56.858241Z
ITEM_0000021468,ORD_00007158,PROD_000037,4,855.0,3420.0,2025-06-16T21:29:21.995512Z
ITEM_0000021469,ORD_00007158,PROD_000299,6,1810.35,10862.1,2025-06-16T16:35:58.239631Z
ITEM_0000021470,ORD_00007158,PROD_000293,2,2046.45,4092.9,2025-06-16T14:55:24.731772Z
ITEM_0000021471,ORD_00007159,PROD_000120,9,1766.7,15900.3,2026-02-05T07:11:00.856290Z
ITEM_0000021472,ORD_00007160,PROD_000124,1,1499.22,1499.22,2026-01-16T19:39:50.685282Z
ITEM_0000021473,ORD_00007160,PROD_000266,1,1077.31,1077.31,2026-01-16T06:51:09.551463Z
ITEM_0000021474,ORD_00007161,PROD_000224,5,1224.43,6122.15,2026-02-06T07:32:45.005889Z
ITEM_0000021475,ORD_00007161,PROD_000265,6,898.16,5388.96,2026-02-06T17:39:22.885381Z
ITEM_0000021476,ORD_00007161,PROD_000103,8,1264.13,10113.04,2026-02-06T21:04:15.210008Z
ITEM_0000021477,ORD_00007161,PROD_000252,4,245.48,981.92,2026-02-06T15:50:15.728255Z
ITEM_0000021478,ORD_00007161,PROD_000163,7,1494.32,10460.24,2026-02-06T16:30:25.099069Z
ITEM_0000021479,ORD_00007162,PROD_000013,3,969.81,2909.43,2026-04-12T22:47:18.199934Z
ITEM_0000021480,ORD_00007162,PROD_000175,4,762.99,3051.96,2026-04-12T04:05:31.141491Z
ITEM_0000021481,ORD_00007162,PROD_000100,6,2100.65,12603.9,2026-04-12T11:06:41.245642Z
ITEM_0000021482,ORD_00007162,PROD_000004,5,1397.73,6988.65,2026-04-12T19:52:35.074554Z
ITEM_0000021483,ORD_00007162,PROD_000141,3,1623.53,4870.59,2026-04-12T11:51:33.568829Z
ITEM_0000021484,ORD_00007163,PROD_000285,1,282.55,282.55,2026-06-08T17:27:42.018300Z
ITEM_0000021485,ORD_00007163,PROD_000178,2,1340.79,2681.58,2026-06-08T12:01:01.987015Z
ITEM_0000021486,ORD_00007163,PROD_000040,2,2096.49,4192.98,2026-06-08T01:04:06.339944Z
ITEM_0000021487,ORD_00007163,PROD_000184,3,1135.08,3405.24,2026-06-08T05:22:32.550406Z
ITEM_0000021488,ORD_00007163,PROD_000254,2,1289.2,2578.4,2026-06-08T22:19:14.376200Z
ITEM_0000021489,ORD_00007164,PROD_000076,4,921.15,3684.6,2026-04-30T07:04:49.635895Z
ITEM_0000021490,ORD_00007164,PROD_000136,3,494.84,1484.52,2026-04-30T10:20:57.866790Z
ITEM_0000021491,ORD_00007165,PROD_000056,7,515.03,3605.21,2026-06-30T02:07:08.447404Z
ITEM_0000021492,ORD_00007165,PROD_000178,5,1340.79,6703.95,2026-06-30T12:44:10.218487Z
ITEM_0000021493,ORD_00007166,PROD_000211,6,1541.5,9249.0,2025-12-26T00:33:11.816949Z
ITEM_0000021494,ORD_00007166,PROD_000104,5,1717.34,8586.7,2025-12-26T04:20:18.904421Z
ITEM_0000021495,ORD_00007167,PROD_000214,8,1271.55,10172.4,2025-06-11T23:15:18.737392Z
ITEM_0000021496,ORD_00007167,PROD_000047,9,1281.81,11536.29,2025-06-11T12:13:15.974463Z
ITEM_0000021497,ORD_00007167,PROD_000203,5,1098.72,5493.6,2025-06-11T14:26:02.925688Z
ITEM_0000021498,ORD_00007168,PROD_000247,4,830.09,3320.36,2025-01-03T09:16:42.208087Z
ITEM_0000021499,ORD_00007168,PROD_000039,7,598.02,4186.14,2025-01-03T08:42:54.856533Z
ITEM_0000021500,ORD_00007168,PROD_000001,7,914.5,6401.5,2025-01-03T06:23:41.297438Z
ITEM_0000021501,ORD_00007169,PROD_000134,5,319.13,1595.65,2025-08-06T22:51:15.281740Z
ITEM_0000021502,ORD_00007169,PROD_000163,4,1494.32,5977.28,2025-08-06T08:37:23.374714Z
ITEM_0000021503,ORD_00007169,PROD_000223,5,1555.94,7779.7,2025-08-06T19:37:34.933727Z
ITEM_0000021504,ORD_00007170,PROD_000233,2,246.87,493.74,2025-05-03T09:34:25.732007Z
ITEM_0000021505,ORD_00007170,PROD_000014,5,1268.78,6343.9,2025-05-03T19:22:06.549181Z
ITEM_0000021506,ORD_00007171,PROD_000017,2,559.22,1118.44,2026-03-09T07:24:38.507800Z
ITEM_0000021507,ORD_00007171,PROD_000011,3,2289.55,6868.65,2026-03-09T00:51:16.578260Z
ITEM_0000021508,ORD_00007171,PROD_000295,4,1966.41,7865.64,2026-03-09T20:40:47.342597Z
ITEM_0000021509,ORD_00007171,PROD_000059,4,1119.42,4477.68,2026-03-09T00:28:26.196117Z
ITEM_0000021510,ORD_00007171,PROD_000080,4,733.33,2933.32,2026-03-09T07:24:10.509438Z
ITEM_0000021511,ORD_00007172,PROD_000006,1,1191.11,1191.11,2025-07-21T13:00:02.611931Z
ITEM_0000021512,ORD_00007173,PROD_000108,1,1047.15,1047.15,2024-10-12T00:48:50.952100Z
ITEM_0000021513,ORD_00007174,PROD_000284,6,1696.44,10178.64,2025-06-27T08:48:47.715408Z
ITEM_0000021514,ORD_00007174,PROD_000234,7,1943.4,13603.8,2025-06-27T15:21:56.564736Z
ITEM_0000021515,ORD_00007174,PROD_000179,7,130.12,910.84,2025-06-27T19:32:26.846214Z
ITEM_0000021516,ORD_00007174,PROD_000090,3,1896.33,5688.99,2025-06-27T00:18:18.025352Z
ITEM_0000021517,ORD_00007175,PROD_000234,2,1943.4,3886.8,2025-08-11T11:22:42.223610Z
ITEM_0000021518,ORD_00007175,PROD_000124,2,1499.22,2998.44,2025-08-11T16:29:35.565372Z
ITEM_0000021519,ORD_00007175,PROD_000251,5,110.61,553.05,2025-08-11T15:07:42.491608Z
ITEM_0000021520,ORD_00007175,PROD_000047,2,1281.81,2563.62,2025-08-11T07:48:38.985980Z
ITEM_0000021521,ORD_00007176,PROD_000024,1,840.82,840.82,2025-08-27T19:06:03.631575Z
ITEM_0000021522,ORD_00007176,PROD_000052,2,272.0,544.0,2025-08-27T21:35:34.562024Z
ITEM_0000021523,ORD_00007176,PROD_000018,3,108.1,324.3,2025-08-27T08:40:20.043955Z
ITEM_0000021524,ORD_00007176,PROD_000086,2,270.67,460.88,2025-08-27T03:23:10.317556Z
ITEM_0000021525,ORD_00007177,PROD_000001,5,914.5,4572.5,2025-06-07T13:54:03.339646Z
ITEM_0000021526,ORD_00007177,PROD_000242,5,903.6,4518.0,2025-06-07T04:53:54.802206Z
ITEM_0000021527,ORD_00007178,PROD_000272,6,1787.28,10723.68,2025-08-12T14:07:05.028098Z
ITEM_0000021528,ORD_00007179,PROD_000067,6,1581.59,9489.54,2025-09-28T11:09:37.315921Z
ITEM_0000021529,ORD_00007179,PROD_000030,9,2323.54,20911.86,2025-09-28T09:10:50.731166Z
ITEM_0000021530,ORD_00007179,PROD_000062,6,201.48,1208.88,2025-09-28T04:56:27.483935Z
ITEM_0000021531,ORD_00007179,PROD_000249,7,741.12,5187.84,2025-09-28T23:21:04.154458Z
ITEM_0000021532,ORD_00007179,PROD_000223,6,1555.94,9335.64,2025-09-28T21:34:06.453755Z
ITEM_0000021533,ORD_00007180,PROD_000214,9,1271.55,11443.95,2025-12-26T18:45:53.177025Z
ITEM_0000021534,ORD_00007181,PROD_000227,9,162.17,1459.53,2026-01-21T08:07:58.864494Z
ITEM_0000021535,ORD_00007181,PROD_000204,8,1233.68,9869.44,2026-01-21T22:54:02.186798Z
ITEM_0000021536,ORD_00007181,PROD_000250,3,1844.15,5532.45,2026-01-21T13:33:03.838490Z
ITEM_0000021537,ORD_00007182,PROD_000116,3,1972.54,5917.62,2026-04-01T02:30:30.133266Z
ITEM_0000021538,ORD_00007182,PROD_000035,6,2224.74,13348.44,2026-04-01T05:42:29.846195Z
ITEM_0000021539,ORD_00007182,PROD_000247,4,830.09,3320.36,2026-04-01T19:02:10.970425Z
ITEM_0000021540,ORD_00007182,PROD_000284,5,1696.44,8482.2,2026-04-01T14:28:03.150651Z
ITEM_0000021541,ORD_00007183,PROD_000245,4,1094.71,4378.84,2025-08-26T07:10:07.822001Z
ITEM_0000021542,ORD_00007183,PROD_000178,2,1340.79,2681.58,2025-08-26T02:59:49.399641Z
ITEM_0000021543,ORD_00007183,PROD_000225,2,121.97,243.94,2025-08-26T14:35:42.916561Z
ITEM_0000021544,ORD_00007184,PROD_000050,9,1140.81,10267.29,2024-11-01T09:18:04.298180Z
ITEM_0000021545,ORD_00007184,PROD_000129,5,573.89,2869.45,2024-11-01T23:42:35.643596Z
ITEM_0000021546,ORD_00007184,PROD_000144,8,2195.76,17566.08,2024-11-01T13:18:41.671075Z
ITEM_0000021547,ORD_00007184,PROD_000117,3,322.22,966.66,2024-11-01T00:09:13.276878Z
ITEM_0000021548,ORD_00007184,PROD_000298,4,1467.13,5868.52,2024-11-01T15:59:12.826220Z
ITEM_0000021549,ORD_00007185,PROD_000040,7,2096.49,14675.43,2026-03-26T03:16:03.399020Z
ITEM_0000021550,ORD_00007185,PROD_000202,9,1589.35,14304.15,2026-03-26T02:54:53.747532Z
ITEM_0000021551,ORD_00007186,PROD_000168,3,2245.05,6735.15,2025-07-22T03:31:13.890278Z
ITEM_0000021552,ORD_00007186,PROD_000288,9,867.99,7811.91,2025-07-22T23:35:43.534230Z
ITEM_0000021553,ORD_00007186,PROD_000072,7,2302.86,16120.02,2025-07-22T06:59:26.148656Z
ITEM_0000021554,ORD_00007186,PROD_000102,3,675.56,2026.68,2025-07-22T00:37:31.589157Z
ITEM_0000021555,ORD_00007187,PROD_000141,8,1623.53,12988.24,2026-06-13T18:43:50.850778Z
ITEM_0000021556,ORD_00007187,PROD_000146,6,910.42,5462.52,2026-06-13T08:12:25.699694Z
ITEM_0000021557,ORD_00007188,PROD_000153,5,1203.06,6015.3,2025-10-06T01:47:56.183856Z
ITEM_0000021558,ORD_00007188,PROD_000142,4,2392.27,9569.08,2025-10-06T04:38:01.600315Z
ITEM_0000021559,ORD_00007189,PROD_000187,6,2287.37,13724.22,2025-04-18T22:59:46.283508Z
ITEM_0000021560,ORD_00007189,PROD_000230,3,1509.36,4528.08,2025-04-18T07:14:19.885716Z
ITEM_0000021561,ORD_00007189,PROD_000028,7,788.58,5520.06,2025-04-18T04:58:30.978945Z
ITEM_0000021562,ORD_00007189,PROD_000120,4,1766.7,7066.8,2025-04-18T11:35:20.987683Z
ITEM_0000021563,ORD_00007190,PROD_000056,3,515.03,1545.09,2025-11-25T13:57:12.882761Z
ITEM_0000021564,ORD_00007190,PROD_000045,6,1626.97,9761.82,2025-11-25T13:33:55.587661Z
ITEM_0000021565,ORD_00007190,PROD_000153,4,1203.06,4812.24,2025-11-25T04:55:43.721088Z
ITEM_0000021566,ORD_00007191,PROD_000135,3,2219.44,6658.32,2024-11-22T07:09:26.413569Z
ITEM_0000021567,ORD_00007191,PROD_000141,3,1623.53,4870.59,2024-11-22T01:33:15.599101Z
ITEM_0000021568,ORD_00007192,PROD_000282,3,1708.09,5124.27,2026-04-09T23:53:38.799256Z
ITEM_0000021569,ORD_00007192,PROD_000085,2,116.65,233.3,2026-04-09T15:52:45.147310Z
ITEM_0000021570,ORD_00007192,PROD_000288,3,867.99,2603.97,2026-04-09T04:33:47.225547Z
ITEM_0000021571,ORD_00007192,PROD_000190,1,392.31,392.31,2026-04-09T09:26:48.239362Z
ITEM_0000021572,ORD_00007192,PROD_000093,3,990.17,2970.51,2026-04-09T14:33:17.585411Z
ITEM_0000021573,ORD_00007193,PROD_000179,5,130.12,650.6,2025-11-09T18:24:10.008059Z
ITEM_0000021574,ORD_00007193,PROD_000291,4,1060.51,4242.04,2025-11-09T07:36:21.530634Z
ITEM_0000021575,ORD_00007193,PROD_000121,4,578.9,2315.6,2025-11-09T15:24:18.352579Z
ITEM_0000021576,ORD_00007193,PROD_000194,6,2098.18,12589.08,2025-11-09T22:22:27.707600Z
ITEM_0000021577,ORD_00007193,PROD_000070,3,1356.15,4068.45,2025-11-09T21:55:37.743296Z
ITEM_0000021578,ORD_00007194,PROD_000193,8,1952.01,15616.08,2026-02-14T12:31:20.547271Z
ITEM_0000021579,ORD_00007194,PROD_000268,9,466.29,4196.61,2026-02-14T00:38:36.164695Z
ITEM_0000021580,ORD_00007194,PROD_000258,5,234.74,1173.7,2026-02-14T16:13:29.299894Z
ITEM_0000021581,ORD_00007195,PROD_000189,6,40.15,240.9,2026-03-28T05:39:51.262970Z
ITEM_0000021582,ORD_00007195,PROD_000259,7,49.31,345.17,2026-03-28T05:39:56.773787Z
ITEM_0000021583,ORD_00007195,PROD_000211,4,1541.5,6166.0,2026-03-28T13:38:58.329158Z
ITEM_0000021584,ORD_00007195,PROD_000215,8,444.61,3556.88,2026-03-28T13:12:59.072740Z
ITEM_0000021585,ORD_00007196,PROD_000044,5,761.64,3808.2,2025-12-09T03:49:57.939694Z
ITEM_0000021586,ORD_00007196,PROD_000095,8,749.09,5992.72,2025-12-09T11:21:15.122785Z
ITEM_0000021587,ORD_00007197,PROD_000081,6,2021.73,12130.38,2025-01-17T22:26:06.298203Z
ITEM_0000021588,ORD_00007197,PROD_000300,5,931.12,4655.6,2025-01-17T00:04:21.105818Z
ITEM_0000021589,ORD_00007197,PROD_000228,6,221.43,1328.58,2025-01-17T18:53:18.244438Z
ITEM_0000021590,ORD_00007198,PROD_000268,4,466.29,1865.16,2026-06-26T07:32:45.644544Z
ITEM_0000021591,ORD_00007198,PROD_000101,6,1173.06,7038.36,2026-06-26T01:50:19.850162Z
ITEM_0000021592,ORD_00007198,PROD_000058,5,302.8,1514.0,2026-06-26T01:26:07.643435Z
ITEM_0000021593,ORD_00007198,PROD_000262,6,1703.75,10222.5,2026-06-26T18:39:39.488290Z
ITEM_0000021594,ORD_00007198,PROD_000099,2,1345.94,2691.88,2026-06-26T23:39:36.792196Z
ITEM_0000021595,ORD_00007199,PROD_000023,9,1031.4,9282.6,2026-03-12T09:55:15.004750Z
ITEM_0000021596,ORD_00007200,PROD_000016,6,1652.24,9913.44,2026-07-18T01:56:54.628633Z
ITEM_0000021597,ORD_00007201,PROD_000197,4,446.01,1784.04,2025-03-30T04:00:41.685042Z
ITEM_0000021598,ORD_00007202,PROD_000097,5,2382.96,11914.8,2026-01-15T19:31:05.343785Z
ITEM_0000021599,ORD_00007202,PROD_000143,5,1021.57,5107.85,2026-01-15T06:25:15.434308Z
ITEM_0000021600,ORD_00007203,PROD_000256,4,378.64,1514.56,2025-11-19T12:23:43.361190Z
ITEM_0000021601,ORD_00007203,PROD_000295,5,1966.41,9832.05,2025-11-19T06:59:18.005228Z
ITEM_0000021602,ORD_00007204,PROD_000248,5,2296.24,17506.42,2026-03-11T20:32:05.619950Z
ITEM_0000021603,ORD_00007205,PROD_000123,3,1308.34,3925.02,2025-08-18T10:21:14.219666Z
ITEM_0000021604,ORD_00007205,PROD_000233,5,246.87,1234.35,2025-08-18T13:56:18.642488Z
ITEM_0000021605,ORD_00007206,PROD_000223,2,1555.94,3111.88,2026-04-16T21:24:08.212750Z
ITEM_0000021606,ORD_00007206,PROD_000275,5,77.66,388.3,2026-04-16T19:52:47.516938Z
ITEM_0000021607,ORD_00007206,PROD_000197,5,446.01,2230.05,2026-04-16T04:13:45.205274Z
ITEM_0000021608,ORD_00007206,PROD_000266,4,1077.31,4309.24,2026-04-16T12:21:59.931193Z
ITEM_0000021609,ORD_00007207,PROD_000288,6,867.99,5207.94,2025-05-26T06:27:33.663783Z
ITEM_0000021610,ORD_00007207,PROD_000299,6,1810.35,10862.1,2025-05-26T13:47:01.771207Z
ITEM_0000021611,ORD_00007208,PROD_000208,4,2072.23,8288.92,2024-12-01T20:29:11.852176Z
ITEM_0000021612,ORD_00007208,PROD_000217,6,2060.64,12363.84,2024-12-01T11:24:55.720951Z
ITEM_0000021613,ORD_00007208,PROD_000229,7,1420.61,9944.27,2024-12-01T16:10:47.347788Z
ITEM_0000021614,ORD_00007209,PROD_000289,4,2089.7,8358.8,2025-05-20T08:51:23.246060Z
ITEM_0000021615,ORD_00007209,PROD_000032,5,439.45,2197.25,2025-05-20T15:22:09.766008Z
ITEM_0000021616,ORD_00007209,PROD_000056,9,515.03,4635.27,2025-05-20T04:26:12.934472Z
ITEM_0000021617,ORD_00007209,PROD_000124,6,1499.22,8995.32,2025-05-20T12:19:57.203343Z
ITEM_0000021618,ORD_00007210,PROD_000278,2,1830.57,3661.14,2026-06-29T13:16:24.553989Z
ITEM_0000021619,ORD_00007210,PROD_000008,1,351.22,351.22,2026-06-29T20:40:15.805045Z
ITEM_0000021620,ORD_00007210,PROD_000258,2,234.74,469.48,2026-06-29T20:09:39.415428Z
ITEM_0000021621,ORD_00007211,PROD_000037,3,855.0,2565.0,2026-02-03T06:29:22.240470Z
ITEM_0000021622,ORD_00007211,PROD_000281,4,102.85,411.4,2026-02-03T18:18:11.469188Z
ITEM_0000021623,ORD_00007211,PROD_000275,6,77.66,465.96,2026-02-03T22:49:10.410209Z
ITEM_0000021624,ORD_00007212,PROD_000261,1,1135.81,1135.81,2025-12-22T02:45:46.732225Z
ITEM_0000021625,ORD_00007212,PROD_000141,3,1623.53,4870.59,2025-12-22T08:23:33.188755Z
ITEM_0000021626,ORD_00007213,PROD_000031,6,2078.1,12468.6,2026-03-30T20:05:33.348969Z
ITEM_0000021627,ORD_00007214,PROD_000029,9,496.58,4469.22,2026-07-04T06:37:56.422671Z
ITEM_0000021628,ORD_00007214,PROD_000150,4,1593.13,6372.52,2026-07-04T07:23:36.852054Z
ITEM_0000021629,ORD_00007214,PROD_000091,8,1924.67,15397.36,2026-07-04T14:29:40.828962Z
ITEM_0000021630,ORD_00007214,PROD_000131,6,1010.05,6060.3,2026-07-04T08:32:51.383741Z
ITEM_0000021631,ORD_00007214,PROD_000243,6,701.93,4211.58,2026-07-04T17:43:13.269982Z
ITEM_0000021632,ORD_00007215,PROD_000107,5,1568.28,7841.4,2025-02-23T09:55:29.805410Z
ITEM_0000021633,ORD_00007215,PROD_000022,4,854.4,3417.6,2025-02-23T06:46:23.868904Z
ITEM_0000021634,ORD_00007215,PROD_000144,7,2195.76,15370.32,2025-02-23T19:55:33.698133Z
ITEM_0000021635,ORD_00007215,PROD_000273,7,1107.46,7752.22,2025-02-23T19:08:37.188949Z
ITEM_0000021636,ORD_00007215,PROD_000005,5,2157.07,11640.1,2025-02-23T23:38:06.047524Z
ITEM_0000021637,ORD_00007216,PROD_000194,3,2098.18,6294.54,2025-06-14T01:08:56.167736Z
ITEM_0000021638,ORD_00007216,PROD_000221,1,100.3,100.3,2025-06-14T03:09:31.607307Z
ITEM_0000021639,ORD_00007217,PROD_000149,3,977.78,2933.34,2024-12-18T19:15:32.048568Z
ITEM_0000021640,ORD_00007218,PROD_000218,3,190.81,572.43,2025-12-15T01:53:29.007171Z
